0;0,070000
1;0,073000
2;0,078000
3;0,084000
4;0,089000
5;0,092000
6;0,100000
7;0,131000
8;0,121000
9;0,126000
10;0,129000
11;0,139000
12;0,141000
13;0,145000
14;0,149000
15;0,158000
16;0,161000
17;0,165000
18;0,304000
19;0,174000
20;0,177000
21;0,188000
22;0,185000
23;0,192000
24;0,201000
25;0,199000
26;0,182000
27;0,213000
28;4,261000
29;0,223000
30;0,223000
31;0,233000
32;0,234000
33;0,238000
34;0,245000
35;0,252000
36;0,254000
37;0,264000
38;0,265000
39;0,352000
40;0,270000
41;0,274000
42;1,626000
43;0,791000
44;0,292000
45;0,316000
46;0,296000
47;0,304000
48;0,314000
49;0,314000
50;0,315000
51;0,320000
52;0,339000
53;0,331000
54;0,334000
55;0,343000
56;0,343000
57;0,347000
58;0,362000
59;0,361000
60;0,374000
61;0,377000
62;0,373000
63;2,978000
64;0,428000
65;0,389000
66;0,394000
67;0,397000
68;0,401000
69;2,352000
70;0,400000
71;4,228000
72;0,422000
73;0,424000
74;0,433000
75;0,435000
76;0,441000
77;0,467000
78;0,448000
79;0,450000
80;0,463000
81;0,653000
82;0,468000
83;0,487000
84;0,480000
85;0,480000
86;0,485000
87;0,503000
88;0,494000
89;0,512000
90;0,504000
91;0,511000
92;0,512000
93;0,523000
94;0,520000
95;0,577000
96;0,531000
97;0,537000
98;0,539000
99;0,543000
100;7,320000
101;0,555000
102;0,560000
103;0,696000
104;0,568000
105;0,596000
106;0,579000
107;0,580000
108;0,592000
109;0,741000
110;0,660000
111;0,601000
112;0,609000
113;0,616000
114;0,619000
115;0,623000
116;0,623000
117;0,630000
118;0,639000
119;0,641000
120;0,646000
121;0,645000
122;0,651000
123;0,654000
124;4,042000
125;0,671000
126;0,668000
127;0,673000
128;0,682000
129;0,753000
130;0,691000
131;0,689000
132;0,698000
133;0,712000
134;0,699000
135;0,729000
136;0,717000
137;4,100000
138;0,721000
139;0,729000
140;0,747000
141;0,751000
142;0,744000
143;0,750000
144;0,755000
145;0,761000
146;0,771000
147;0,716000
148;0,776000
149;4,162000
150;0,779000
151;0,787000
152;0,789000
153;0,814000
154;0,800000
155;0,803000
156;0,753000
157;0,817000
158;0,822000
159;0,826000
160;0,825000
161;0,835000
162;0,836000
163;0,838000
164;0,845000
165;0,863000
166;0,861000
167;0,860000
168;0,869000
169;0,872000
170;0,873000
171;0,881000
172;0,897000
173;0,891000
174;0,894000
175;0,903000
176;0,898000
177;0,915000
178;0,913000
179;0,924000
180;0,923000
181;0,921000
182;0,938000
183;0,969000
184;0,941000
185;0,955000
186;0,942000
187;0,947000
188;0,961000
189;0,966000
190;0,967000
191;0,973000
192;0,986000
193;0,980000
194;0,987000
195;0,997000
196;0,997000
197;1,002000
198;1,014000
199;1,006000
200;1,013000
201;1,043000
202;1,024000
203;1,023000
204;1,036000
205;1,040000
206;1,040000
207;1,038000
208;1,051000
209;1,055000
210;1,056000
211;1,069000
212;1,066000
213;1,083000
214;1,078000
215;1,084000
216;1,098000
217;1,094000
218;1,099000
219;1,105000
220;1,106000
221;1,113000
222;1,131000
223;1,119000
224;1,180000
225;1,130000
226;1,144000
227;1,143000
228;1,138000
229;1,146000
230;1,155000
231;1,162000
232;1,158000
233;1,174000
234;1,172000
235;1,179000
236;1,185000
237;1,183000
238;1,195000
239;1,196000
240;1,200000
241;1,206000
242;1,215000
243;1,212000
244;1,218000
245;1,222000
246;1,229000
247;1,226000
248;1,244000
249;1,242000
250;1,248000
251;1,250000
252;1,254000
253;1,263000
254;1,267000
255;1,261000
256;1,278000
257;1,277000
258;1,282000
259;1,287000
260;1,281000
261;1,300000
262;1,297000
263;1,306000
264;1,308000
265;1,328000
266;1,325000
267;1,327000
268;1,337000
269;1,328000
270;1,344000
271;1,352000
272;1,352000
273;1,360000
274;1,356000
275;1,368000
276;1,367000
277;1,378000
278;1,380000
279;1,381000
280;1,387000
281;1,392000
282;1,402000
283;1,398000
284;1,409000
285;1,407000
286;1,409000
287;1,422000
288;1,421000
289;1,435000
290;1,444000
291;1,438000
292;1,444000
293;1,450000
294;1,449000
295;1,464000
296;1,461000
297;1,470000
298;1,471000
299;1,471000
300;1,482000
301;1,483000
302;1,490000
303;1,486000
304;1,499000
305;1,497000
306;1,514000
307;1,511000
308;1,517000
309;1,518000
310;1,527000
311;2,614000
312;1,758000
313;1,543000
314;1,556000
315;1,549000
316;1,561000
317;1,561000
318;1,623000
319;1,577000
320;1,582000
321;1,576000
322;1,587000
323;1,588000
324;1,722000
325;1,594000
326;1,724000
327;1,602000
328;1,620000
329;1,609000
330;1,619000
331;1,629000
332;1,631000
333;1,632000
334;1,648000
335;1,640000
336;4,699000
