n;swaps;comparisons
35600;476276;305508
35700;477843;306656
35800;479342;307738
35900;480828;308684
36000;482377;309741
36100;483951;310829
36200;485429;311834
36300;486873;312802
36400;488377;313812
36500;489884;314825
36600;491375;315969
36700;492918;317056
36800;494352;318214
36900;495904;319366
37000;497433;320237
37100;498932;321123
37200;500547;322193
37300;502112;323243
37400;503521;324145
37500;505140;325215
37600;506618;326219
37700;508207;327379
37800;509707;328352
37900;511290;329661
38000;512765;330496
38100;514250;331414
38200;515759;332447
38300;517224;333450
38400;518686;334503
38500;520231;335523
38600;521709;336518
38700;523234;337680
38800;524695;338761
38900;526179;339883
39000;527664;340833
39100;529092;341610
39200;530524;342594
39300;531975;343438
39400;533497;344556
39500;534955;345556
39600;536424;346499
39700;537787;347376
39800;539328;348547
39900;540742;349633
40000;542182;350532
40100;543628;351418
40200;545004;352372
40300;546448;353226
40400;547834;354216
40500;549181;355115
40600;550704;356291
40700;552053;357247
40800;553413;358107
40900;554912;359410
41000;556316;360275
41100;557841;361167
41200;559432;362203
41300;560898;363074
41400;562446;364096
41500;564047;365337
41600;565575;366250
41700;567063;367191
41800;568568;368232
41900;570214;369495
42000;571667;370559
42100;573194;371441
42200;574742;372414
42300;576075;373265
42400;577549;374239
42500;579046;375429
42600;580518;376217
42700;581977;377212
42800;583594;378557
42900;584992;379553
43000;586489;380636
43100;587903;381481
43200;589406;382459
43300;590821;383294
43400;592318;384287
43500;593791;385286
43600;595284;386289
43700;596657;387111
43800;598100;388120
43900;599658;389356
44000;600979;390254
44100;602477;391124
44200;603895;392138
44300;605229;392898
44400;606683;393939
44500;608113;394935
44600;609436;395755
44700;610964;396882
44800;612347;397900
44900;613700;398863
45000;615136;399910
45100;616571;400998
45200;617923;401665
45300;619370;402567
45400;620749;403324
45500;622314;404445
45600;623753;405369
45700;625146;406193
45800;626636;407278
45900;628069;408202
46000;629536;409286
46100;630944;410345
46200;632337;411119
46300;633633;411781
46400;635128;412858
46500;636448;413752
46600;637919;414735
46700;639227;415577
46800;640695;416632
46900;642116;417732
47000;643530;418720
47100;644851;419763
47200;646284;420612
47300;647594;421237
47400;648984;422176
47500;650353;422971
47600;651756;424019
47700;653100;424848
47800;654401;425733
47900;655798;426628
48000;657156;427587
48100;658394;428461
48200;659797;429314
48300;661202;430168
48400;662412;430883
48500;663766;431820
48600;665044;432725
48700;666392;433669
48800;667717;434602
48900;668982;435513
49000;670315;436285
49100;671805;437606
49200;673200;438503
49300;674614;439222
49400;676024;440107
49500;677669;441139
49600;679219;442178
49700;680804;443322
49800;682356;444358
49900;683784;445167
50000;685338;446251
50100;686779;447246
50200;688324;448400
50300;689884;449441
50400;691305;450183
50500;692768;451176
50600;694299;452286
50700;695802;453391
50800;697285;454374
50900;698754;455290
51000;700184;456319
51100;701784;457665
51200;703191;458750
51300;704557;459344
51400;706044;460258
51500;707550;461222
51600;708974;462108
51700;710380;463086
51800;711884;464081
51900;713301;465057
52000;714756;466019
52100;716200;467076
52200;717590;468020
52300;719153;469050
52400;720504;469992
52500;721844;470782
52600;723304;471789
52700;724720;472686
52800;726070;473592
52900;727586;474647
53000;729002;475730
53100;730350;476729
53200;731722;477738
53300;733127;478660
53400;734626;479558
53500;735979;480385
53600;737527;481295
53700;738959;482341
53800;740412;483325
53900;741804;484120
54000;743226;484966
54100;744847;486224
54200;746064;487035
54300;747625;488189
54400;748997;489020
54500;750381;489766
54600;751686;490603
54700;753054;491538
54800;754453;492573
54900;755907;493438
55000;757222;494277
55100;758705;495425
55200;760097;496474
55300;761385;497397
55400;762748;498008
55500;764130;498891
55600;765504;499733
55700;766824;500728
55800;768290;501780
55900;769619;502437
56000;770812;503134
56100;772335;504235
56200;773729;505241
56300;775163;506460
56400;776360;507055
56500;777813;507998
56600;778993;508656
56700;780335;509433
56800;781594;510382
