n;swaps;comparisons
20500;112334;253863
20600;112862;255820
20700;113538;257459
20800;114249;257659
20900;114856;260090
21000;115555;259849
21100;116186;261550
21200;116756;264122
21300;117371;265375
21400;118055;266022
21500;118696;268282
21600;119410;269254
21700;120063;270187
21800;120649;273159
21900;121346;272050
22000;121977;274463
22100;122571;275859
22200;123228;277594
22300;123865;278974
22400;124531;279688
22500;125272;279726
22600;125834;282770
22700;126439;283841
22800;127142;285643
22900;127827;286741
23000;128386;289434
23100;129031;290845
23200;129732;289900
23300;130387;291192
23400;131047;293153
23500;131733;293346
23600;132262;297189
23700;133019;297191
23800;133690;299227
23900;134340;300292
24000;134950;301596
24100;135549;303959
24200;136221;304612
24300;136904;306015
24400;137548;307099
24500;138217;308241
24600;138800;310492
24700;139514;311301
24800;140144;313403
24900;140823;314082
25000;141538;313827
25100;142101;316386
25200;142769;317325
25300;143414;320470
25400;144096;320451
25500;144743;321345
25600;145394;324079
25700;146002;324834
25800;146645;325369
25900;147307;327213
26000;147797;332123
26100;148493;330299
26200;149193;332426
26300;149889;332753
26400;150435;334823
26500;151154;334979
26600;151834;337258
26700;152473;338820
26800;153065;341190
26900;153808;340101
27000;154430;342354
27100;155047;344663
27200;155721;344969
27300;156350;346621
27400;156865;348766
27500;157617;350198
27600;158228;351126
27700;158903;351944
27800;159588;353619
27900;160179;355414
28000;160901;355798
28100;161500;357812
28200;162117;359762
28300;162657;361923
28400;163443;360352
28500;164050;362891
28600;164619;365717
28700;165350;365841
28800;165959;368407
28900;166619;368312
29000;167202;370297
29100;167876;370583
29200;168437;374793
29300;169134;374110
29400;169719;376850
29500;170443;376668
29600;171079;378441
29700;171740;378143
29800;172381;379501
29900;173004;382412
30000;173716;382574
30100;174277;386520
30200;174912;386050
30300;175444;388037
30400;176093;390847
30500;176753;390789
30600;177332;394078
30700;178131;392218
30800;178741;394491
30900;179466;395188
31000;179989;397671
31100;180427;402376
31200;181382;399191
31300;181924;401873
31400;182531;403006
31500;183162;403520
31600;183960;404742
31700;184465;406558
31800;185126;407615
31900;185661;411198
32000;186356;412587
32100;186852;414078
32200;187692;413054
32300;188302;416106
32400;188928;417272
32500;189600;417097
32600;190258;419095
32700;190881;419346
32800;191444;422430
32900;192180;422919
33000;192723;425756
33100;193377;424909
33200;194067;427893
33300;194679;430175
33400;195309;429801
33500;195896;432411
33600;196592;433602
33700;197185;435638
33800;197924;434606
33900;198444;438098
34000;199337;436646
34100;199783;440303
34200;200459;441111
34300;201203;440369
34400;201827;443021
34500;202306;446233
34600;203016;447655
34700;203834;445571
34800;204322;449977
34900;205050;450309
35000;205636;453104
35100;206340;453995
35200;207044;452343
35300;207499;456637
35400;208249;455720
35500;208932;458092
35600;209648;459124
35700;210126;461736
35800;210824;462717
35900;211497;464816
36000;212117;465043
36100;212704;467372
36200;213570;466491
36300;214146;468588
36400;214874;467889
36500;215368;472409
36600;216059;472495
36700;216613;476115
36800;217447;476352
36900;218010;476869
37000;218605;480977
37100;219415;480002
37200;219850;485184
37300;220725;481023
37400;221398;483418
37500;222071;484863
37600;222760;484124
37700;223377;488518
37800;224020;490843
37900;224763;488797
38000;225235;493373
38100;225701;498503
38200;226628;496275
38300;227328;496921
38400;227944;499166
38500;228753;498638
38600;229331;501073
38700;230002;502482
38800;230627;502335
38900;231232;507348
39000;231963;507332
39100;232576;509417
39200;233150;512437
39300;233893;512805
39400;234696;512504
39500;235370;513131
39600;235992;515833
39700;236726;515424
39800;237324;517701
39900;238102;518243
40000;238736;521799
40100;239382;523139
40200;240041;523388
40300;240714;525206
40400;241419;527429
40500;241990;529583
40600;242816;528470
40700;243285;533546
40800;244136;531907
40900;244724;535603
41000;245409;537742
41100;246132;536331
41200;246940;535652
41300;247438;538951
41400;248397;538535
41500;248831;542477
41600;249670;542342
41700;250271;544935
41800;250781;549306
41900;251583;548983
42000;252312;550242
42100;252917;552766
42200;253677;552500
42300;254435;553417
42400;255229;553332
42500;255660;559185
42600;256466;557067
42700;257213;559650
42800;257942;557469
42900;258525;561095
43000;259233;564953
43100;259849;565951
43200;260772;562828
43300;261320;567196
43400;262013;569120
43500;262527;573506
43600;263432;572443
43700;264102;572243
43800;264646;577397
43900;265547;575582
44000;266169;577270
44100;266713;579735
44200;267460;583112
44300;268301;581611
44400;268979;582161
44500;269672;582841
44600;270179;589915
44700;271060;587924
44800;271753;588596
44900;272464;590018
45000;273119;589981
45100;274064;589878
45200;274462;594901
45300;275234;595559
45400;275925;597223
45500;276571;600348
45600;277323;599443
45700;278097;599413
45800;278731;601537
45900;279585;602590
46000;280232;604085
46100;280814;607906
46200;281559;610228
46300;282229;611143
46400;282872;613119
46500;283560;613102
46600;284245;616464
46700;285135;615982
46800;285769;615972
46900;286437;618567
47000;287151;620459
47100;287685;624735
47200;288433;624827
47300;289400;622449
47400;289942;627513
47500;290697;627436
47600;291395;630057
47700;292050;630951
47800;292893;629041
47900;293525;632405
48000;294292;634088
48100;295029;634839
48200;295702;633517
48300;296468;636998
48400;297023;639480
48500;297640;644056
48600;298467;642765
48700;299242;644570
48800;299988;643048
48900;300505;647269
49000;301333;646862
49100;302065;651285
49200;302623;652270
49300;303514;650853
49400;303891;657577
49500;304857;655289
49600;305343;659360
49700;306072;660629
49800;306932;660393
49900;307543;663143
50000;308356;661950
50100;309062;662688
50200;309668;666522
50300;310441;667631
50400;311137;669964
50500;311868;668796
50600;312549;670158
50700;313206;675525
50800;313920;674243
50900;314678;674922
51000;315511;675069
51100;316012;681076
51200;316833;681266
51300;317466;681569
51400;318345;680618
51500;319010;681572
51600;319504;686330
51700;320297;689050
51800;321100;687559
51900;321733;690346
52000;322320;695476
52100;323210;692355
52200;323897;693289
52300;324626;697237
52400;325281;696361
52500;326127;698209
52600;326831;698399
52700;327426;702842
52800;328103;703612
52900;329011;703471
53000;329363;711198
53100;330384;705043
53200;330859;710209
53300;331733;710354
53400;332296;713708
53500;332920;717477
53600;333892;713954
53700;334623;713662
53800;335410;715470
53900;335714;721380
54000;336598;721243
54100;337371;722446
54200;337933;724412
54300;338509;726462
54400;339433;728383
54500;340213;725869
54600;340634;733633
54700;341468;733728
54800;342003;734525
54900;343014;732038
55000;343846;731652
55100;344263;736201
55200;345011;738936
55300;345678;740379
55400;346411;741579
55500;347216;739901
55600;347710;746007
55700;348639;744256
55800;349217;745232
55900;350117;745546
56000;350746;749604
56100;351416;749515
56200;352102;752795
56300;352848;751126
56400;353608;755280
56500;354161;754562
56600;354987;755351
56700;355604;758207
56800;356225;760085
56900;357034;761178
57000;357684;761418
57100;358567;761205
57200;358883;768863
57300;359831;765397
57400;360385;768661
57500;361168;769144
57600;362004;767800
57700;362740;769568
57800;363214;774989
57900;363872;776503
58000;364556;778981
58100;365513;777991
58200;366199;776759
58300;366667;782340
58400;367464;783001
58500;368110;783846
58600;368902;785791
58700;369445;789656
58800;370293;788371
58900;371004;789633
59000;371587;793637
59100;372275;792829
59200;372994;796047
59300;373892;792874
59400;374336;799911
59500;374993;799742
59600;375851;799036
59700;376547;799922
59800;377241;800473
59900;377942;803510
60000;378435;807566
60100;379302;807031
60200;380009;808084
60300;380529;811922
60400;381367;810951
60500;381905;813957
60600;382730;813950
60700;383149;820348
60800;383983;817153
60900;384675;818052
61000;385467;819201
61100;385977;821670
61200;386777;824859
61300;387359;826334
61400;388265;823870
61500;389013;827867
61600;389768;824317
61700;390527;825971
61800;390880;832823
61900;391847;828908
62000;392417;833575
62100;393100;835369
62200;393818;835641
62300;394307;840910
62400;395066;842097
62500;395795;840891
62600;396154;849288
62700;397198;843878
62800;397603;849973
62900;398604;843820
63000;399013;849675
63100;399941;850882
63200;400434;855567
63300;401146;854651
63400;401902;854500
63500;402756;855723
63600;403183;859518
63700;404114;856827
63800;404663;860000
63900;405258;862563
64000;405977;864584
64100;406942;862380
64200;407559;863365
64300;408343;864016
64400;408874;867286
64500;409740;867224
64600;410211;872551
64700;411085;869910
64800;411539;872587
64900;412193;876926
65000;413104;873827
65100;413381;881365
65200;414230;879489
65300;414780;884160
65400;415599;882734
65500;416444;879826
65600;416984;885308
65700;417583;888630
65800;418066;892857
65900;418982;890870
66000;419832;889581
66100;420246;893730
66200;421114;892602
66300;421574;900595
66400;422318;897102
66500;423121;895862
66600;423452;904259
66700;424459;901570
66800;425009;905913
66900;425761;905957
67000;426526;904576
67100;427114;907772
67200;427904;908251
67300;428309;913168
67400;429189;910980
67500;429874;913320
67600;430673;912998
67700;431499;912827
67800;432036;913752
67900;432555;920576
68000;433180;921558
68100;434093;922242
68200;434789;921401
68300;435402;926963
68400;435955;925977
68500;436762;929206
68600;437612;923730
68700;437860;934833
68800;438785;932474
68900;439667;927361
69000;439986;935649
69100;440737;938008
69200;441521;937297
69300;442325;933993
69400;442650;941062
69500;443455;939734
69600;444511;936920
69700;444757;946405
69800;445710;943933
69900;446605;942254
70000;446954;946910
70100;447697;949827
70200;448262;949732
70300;449079;952648
70400;449893;951118
70500;450127;957854
70600;451076;958315
70700;451827;956579
70800;452356;960375
70900;452667;968078
71000;454025;957480
71100;454482;964113
71200;455160;964434
71300;455621;970992
71400;456420;968795
71500;457335;969063
71600;457910;971327
71700;458903;967269
71800;459427;973002
71900;460045;972713
72000;460536;975946
72100;461477;974102
72200;461832;983069
72300;462656;980155
72400;463287;981953
72500;464029;985342
72600;464622;985687
72700;465433;987121
72800;466096;988697
72900;466914;986060
73000;467344;994377
73100;468302;988581
73200;468762;991348
73300;469465;996622
73400;470283;996897
73500;471063;995631
73600;471536;1002232
73700;472646;997918
73800;473049;1000720
73900;473759;998236
74000;474465;1003329
74100;475024;1005834
74200;475730;1007598
74300;476575;1008079
74400;477062;1010778
74500;477835;1012621
74600;478855;1008724
74700;478936;1015084
74800;479807;1017884
74900;480843;1012324
75000;480935;1023973
75100;482143;1019850
75200;482517;1025848
75300;483451;1022157
75400;483998;1027068
75500;484933;1025831
75600;485395;1029935
75700;486319;1025801
75800;486765;1030118
75900;487348;1033446
76000;488068;1034677
76100;488979;1033103
76200;489470;1037643
76300;490417;1036708
76400;490979;1039068
76500;491748;1041165
76600;492462;1043532
76700;493420;1039788
76800;493974;1042537
76900;494779;1041974
77000;495375;1047139
77100;496070;1048298
77200;496853;1048436
77300;497425;1050630
77400;498095;1053991
77500;498700;1053555
77600;499550;1056577
77700;500355;1054560
77800;500809;1060448
77900;501794;1058480
78000;502251;1062376
78100;503084;1062117
78200;503681;1067665
78300;504529;1061935
78400;505134;1067566
78500;506217;1062131
78600;506309;1075543
78700;507711;1066898
78800;508141;1070308
78900;508514;1076039
79000;509309;1073505
79100;510089;1075879
79200;510951;1076119
79300;511507;1079856
79400;512063;1083845
79500;512814;1083991
79600;513639;1083241
79700;514124;1087635
79800;515182;1086087
79900;515867;1087283
80000;516703;1087770
80100;517027;1093539
80200;517973;1091348
80300;518516;1095325
80400;519296;1092098
80500;520199;1095390
80600;520908;1098979
80700;521264;1106257
80800;522371;1102010
80900;522686;1109586
81000;523766;1102964
81100;524291;1106296
81200;525381;1101633
81300;525836;1107019
81400;526565;1108583
81500;527114;1114442
81600;527819;1116140
81700;528627;1115263
81800;529141;1119695
81900;530247;1115645
82000;530787;1119456
82100;531456;1122963
82200;532232;1122519
82300;533025;1123925
82400;533891;1124235
82500;534568;1125686
82600;535165;1128382
82700;535674;1133274
82800;536687;1131223
82900;537433;1132242
83000;538287;1129745
83100;538748;1134837
83200;539855;1130074
83300;540198;1140417
83400;541132;1136162
83500;541540;1144379
83600;542611;1141153
83700;543199;1143119
83800;544244;1140645
83900;544688;1144772
84000;545403;1146940
84100;545856;1154319
84200;546877;1150615
84300;547487;1151664
84400;548259;1154969
84500;548971;1159349
84600;549537;1159057
84700;550665;1156140
84800;551108;1161555
84900;551648;1165175
85000;552670;1163042
85100;553398;1165688
85200;554173;1164866
85300;554789;1167035
85400;555364;1170618
85500;556244;1169300
85600;556957;1173519
85700;557975;1170613
85800;558622;1174527
85900;559179;1177050
86000;560268;1171115
86100;560644;1182256
86200;561972;1174117
86300;562737;1172443
86400;562746;1186027
86500;563958;1183452
86600;564719;1182702
86700;565020;1189761
86800;566024;1188920
86900;566769;1190459
87000;567201;1195659
87100;568336;1189945
87200;569027;1191208
87300;569575;1198290
87400;570624;1196008
87500;571263;1198209
87600;571907;1201657
87700;572996;1197615
87800;573202;1205185
87900;574180;1201638
88000;574725;1206268
88100;575807;1205871
88200;576168;1213871
88300;577044;1214291
88400;577624;1215961
88500;578272;1220627
88600;579315;1213850
88700;580013;1219052
88800;580705;1220995
88900;581516;1220936
89000;582609;1215278
89100;582978;1223864
89200;583752;1226379
89300;584480;1224238
89400;585155;1230806
89500;586056;1226125
89600;586556;1232155
89700;587181;1237079
89800;588360;1231021
89900;588638;1241755
90000;589812;1235498
90100;590770;1234113
90200;591464;1233718
90300;592206;1234892
90400;592678;1240177
90500;593456;1243996
90600;594234;1244963
90700;594845;1249562
90800;595654;1250606
90900;596429;1252892
91000;597222;1249425
91100;598009;1250832
91200;598789;1254287
91300;599627;1252037
91400;600193;1259081
91500;600923;1261454
91600;601784;1259849
91700;602999;1255784
91800;603547;1259355
91900;604238;1261143
92000;604607;1268202
92100;605782;1265952
92200;606421;1269915
92300;607368;1265157
92400;607789;1270717
92500;608626;1272411
92600;609513;1276642
92700;610128;1277539
92800;610555;1280572
92900;611747;1277897
93000;612242;1282898
93100;613117;1279208
93200;613761;1287478
93300;614758;1284696
93400;615392;1288770
93500;616232;1285192
93600;616798;1292922
93700;617703;1290281
93800;618462;1292755
93900;619246;1291759
94000;620233;1293167
94100;620525;1302352
94200;621234;1300666
94300;622411;1294973
94400;622616;1306116
94500;623829;1302180
94600;624518;1305221
94700;625234;1307799
94800;625965;1303679
94900;626865;1307762
95000;627351;1314089
95100;628292;1316043
95200;629040;1314542
95300;630060;1314109
95400;630579;1318767
95500;631346;1313884
95600;632486;1313999
95700;632877;1322678
95800;633789;1321636
95900;634321;1325667
96000;634751;1332532
96100;635935;1327940
96200;636630;1329445
96300;637689;1328725
96400;638329;1329193
96500;639151;1333615
96600;639681;1333905
96700;640598;1334155
96800;641592;1334705
96900;642220;1343528
97000;642435;1345531
97100;644022;1336829
97200;644408;1344169
97300;645116;1341782
97400;645825;1350595
97500;646617;1349499
97600;647403;1351052
97700;648405;1350132
97800;649269;1346487
97900;649763;1352805
98000;650340;1357575
98100;651251;1354576
98200;651546;1364904
98300;652801;1359545
98400;653711;1356041
98500;654510;1356650
98600;654737;1368925
98700;656182;1359877
98800;656776;1364554
98900;657064;1373127
99000;657866;1376265
99100;658620;1374991
99200;660029;1370868
99300;660729;1366551
99400;660994;1382021
99500;661840;1382586
99600;662663;1379869
99700;663235;1387302
99800;664200;1384878
99900;665197;1379235
100000;665614;1388522
