n;swaps;comparisons
47600;733920;422432
47700;735720;423580
47800;737520;424788
47900;739320;426044
48000;741120;427328
48100;742920;428644
48200;744720;429844
48300;746520;431036
48400;748320;432304
48500;750120;433556
48600;751920;434876
48700;753720;436168
48800;755520;437456
48900;757320;438828
49000;759120;440156
49100;760920;441572
49200;762768;442784
49300;764668;443764
49400;766568;444828
49500;768468;445856
49600;770368;446976
49700;772268;448084
49800;774168;449164
49900;776068;450300
50000;777968;451440
50100;779868;452640
50200;781768;453852
50300;783668;454924
50400;785568;456048
50500;787468;457192
50600;789368;458380
50700;791268;459636
50800;793168;460784
50900;795068;462000
51000;796968;463252
51100;798868;464536
51200;800768;465920
51300;802668;466936
51400;804568;468052
51500;806468;469200
51600;808368;470384
51700;810268;471636
51800;812168;472780
51900;814068;473992
52000;815968;475248
52100;817868;476524
52200;819768;477852
52300;821668;479040
52400;823568;480240
52500;825468;481500
52600;827368;482764
52700;829268;484084
52800;831168;485376
52900;833068;486656
53000;834968;488028
53100;836868;489364
53200;838768;490784
53300;840668;492024
53400;842568;493108
53500;844468;494280
53600;846368;495408
53700;848268;496620
53800;850168;497828
53900;852068;499008
54000;853968;500256
54100;855868;501488
54200;857768;502796
54300;859668;504096
54400;861568;505280
54500;863468;506496
54600;865368;507740
54700;867268;509032
54800;869168;510384
54900;871068;511636
55000;872968;512956
55100;874868;514308
55200;876768;515696
55300;878668;517156
55400;880568;518284
55500;882468;519500
55600;884368;520752
55700;886268;522032
55800;888168;523396
55900;890068;524632
56000;891968;525952
56100;893868;527296
56200;895768;528676
56300;897668;530112
56400;899568;531392
56500;901468;532692
56600;903368;534052
56700;905268;535424
56800;907168;536848
56900;909068;538224
57000;910968;539612
57100;912868;541080
57200;914768;542528
57300;916668;544044
57400;918624;545316
57500;920624;546400
57600;922624;547584
57700;924624;548700
57800;926624;549916
57900;928624;551120
58000;930624;552304
58100;932624;553556
58200;934624;554788
58300;936624;556100
58400;938624;557392
58500;940624;558568
58600;942624;559796
58700;944624;561036
58800;946624;562336
58900;948624;563676
59000;950624;564940
59100;952624;566260
59200;954624;567616
59300;956624;568996
59400;958624;570444
59500;960624;571580
59600;962624;572800
59700;964624;574048
59800;966624;575332
59900;968624;576704
60000;970624;577936
60100;972624;579248
60200;974624;580596
60300;976624;581976
60400;978624;583424
60500;980624;584688
60600;982624;585996
60700;984624;587352
60800;986624;588736
60900;988624;590152
61000;990624;591524
61100;992624;592916
61200;994624;594384
61300;996624;595836
61400;998624;597356
61500;1000624;598668
61600;1002624;599856
61700;1004624;601128
61800;1006624;602356
61900;1008624;603672
62000;1010624;604976
62100;1012624;606256
62200;1014624;607620
62300;1016624;608948
62400;1018624;610368
62500;1020624;611740
62600;1022624;613020
62700;1024624;614356
62800;1026624;615696
62900;1028624;617096
63000;1030624;618532
63100;1032624;619904
63200;1034624;621328
63300;1036624;622772
63400;1038624;624260
63500;1040624;625792
63600;1042624;627040
63700;1044624;628356
63800;1046624;629708
63900;1048624;631092
64000;1050624;632576
64100;1052624;633892
64200;1054624;635308
64300;1056624;636756
64400;1058624;638240
64500;1060624;639792
64600;1062624;641148
64700;1064624;642560
64800;1066624;644016
64900;1068624;645492
65000;1070624;647020
65100;1072624;648484
65200;1074624;649984
65300;1076624;651544
65400;1078624;653108
65500;1080624;654728
65600;1082688;656064
65700;1084788;657244
65800;1086888;658516
65900;1088988;659752
66000;1091088;661072
66100;1093188;662368
66200;1095288;663652
66300;1097388;665024
66400;1099488;666352
66500;1101588;667764
66600;1103688;669132
66700;1105788;670412
66800;1107888;671760
66900;1109988;673092
67000;1112088;674500
67100;1114188;675928
67200;1116288;677312
67300;1118388;678728
67400;1120488;680172
67500;1122588;681664
67600;1124688;683184
67700;1126788;684436
67800;1128888;685756
67900;1130988;687108
68000;1133088;688496
68100;1135188;689964
68200;1137288;691292
68300;1139388;692708
68400;1141488;694160
68500;1143588;695640
68600;1145688;697204
68700;1147788;698548
68800;1149888;699968
68900;1151988;701412
69000;1154088;702892
69100;1156188;704428
69200;1158288;705888
69300;1160388;707388
69400;1162488;708948
69500;1164588;710520
69600;1166688;712144
69700;1168788;713516
69800;1170888;714804
69900;1172988;716172
70000;1175088;717520
70100;1177188;718936
70200;1179288;720332
70300;1181388;721716
70400;1183488;723200
70500;1185588;724616
70600;1187688;726132
70700;1189788;727592
70800;1191888;728976
70900;1193988;730428
71000;1196088;731860
71100;1198188;733372
71200;1200288;734896
71300;1202388;736372
71400;1204488;737900
71500;1206588;739440
71600;1208688;741040
71700;1210788;742640
71800;1212888;744004
71900;1214988;745424
72000;1217088;746880
72100;1219188;748360
72200;1221288;749924
72300;1223388;751360
72400;1225488;752880
72500;1227588;754428
72600;1229688;756012
72700;1231788;757684
72800;1233888;759120
72900;1235988;760632
73000;1238088;762180
73100;1240188;763760
73200;1242288;765408
73300;1244388;766956
73400;1246488;768564
73500;1248588;770220
73600;1250688;771904
73700;1252788;773620
73800;1253880;773564
73900;1254580;772856
74000;1255280;772224
74100;1255980;771576
74200;1256680;770996
74300;1257380;770388
74400;1258080;769776
74500;1258780;769248
74600;1259480;768676
74700;1260180;768192
74800;1260880;767648
74900;1261580;767028
75000;1262280;766492
75100;1262980;765920
75200;1263680;765440
75300;1264380;764948
75400;1265080;764428
75500;1265780;763964
75600;1266480;763504
75700;1267180;763104
75800;1267880;762692
75900;1268580;762064
76000;1269280;761488
76100;1269980;760932
76200;1270680;760420
76300;1271380;759976
76400;1272080;759424
76500;1272780;758940
76600;1273480;758492
76700;1274180;758076
76800;1274880;757760
76900;1275580;757176
77000;1276280;756692
77100;1276980;756240
77200;1277680;755824
77300;1278380;755476
77400;1279080;755020
77500;1279780;754632
77600;1280480;754288
77700;1281180;753964
77800;1281880;753692
77900;1282580;753128
78000;1283280;752528
78100;1283980;751988
78200;1284680;751452
78300;1285380;750972
78400;1286080;750464
78500;1286780;749944
78600;1287480;749516
78700;1288180;749052
78800;1288880;748672
78900;1289580;748216
79000;1290280;747700
79100;1290980;747272
79200;1291680;746800
79300;1292380;746412
79400;1293080;746020
79500;1293780;745600
79600;1294480;745248
79700;1295180;744880
79800;1295880;744588
79900;1296580;744260
80000;1297280;743744
80100;1297980;743260
80200;1298680;742804
80300;1299380;742396
80400;1300080;742048
80500;1300780;741600
80600;1301480;741220
80700;1302180;740872
80800;1302880;740560
80900;1303580;740324
81000;1304280;739852
81100;1304980;739468
81200;1305680;739120
81300;1306380;738800
81400;1307080;738564
81500;1307780;738200
81600;1308480;737920
81700;1309180;737664
81800;1309880;737444
81900;1310580;737280
82000;1312240;737920
82100;1314140;738820
82200;1316040;739780
82300;1317940;740752
82400;1319840;741776
82500;1321740;742752
82600;1323640;743740
82700;1325540;744808
82800;1327440;745856
82900;1329340;746972
83000;1331240;748012
83100;1333140;748996
83200;1335040;750080
83300;1336940;751096
83400;1338840;752212
83500;1340740;753316
83600;1342640;754400
83700;1344540;755552
83800;1346440;756684
83900;1348340;757896
84000;1350240;759056
84100;1352140;760032
84200;1354040;761060
84300;1355940;762100
84400;1357840;763200
84500;1359740;764340
84600;1361640;765404
84700;1363540;766524
84800;1365440;767680
84900;1367340;768860
85000;1369240;770116
85100;1371140;771152
85200;1373040;772272
85300;1374940;773420
85400;1376840;774604
85500;1378740;775876
85600;1380640;777008
85700;1382540;778220
85800;1384440;779468
85900;1386340;780748
86000;1388240;782096
86100;1390140;783092
86200;1392040;784100
86300;1393940;785156
86400;1395840;786240
86500;1397740;787356
86600;1399640;788428
86700;1401540;789520
86800;1403440;790688
86900;1405340;791840
87000;1407240;793060
87100;1409140;794192
87200;1411040;795280
87300;1412940;796452
87400;1414840;797580
87500;1416740;798796
87600;1418640;800000
87700;1420540;801180
87800;1422440;802444
87900;1424340;803672
88000;1426240;804992
88100;1428140;806228
88200;1430040;807308
88300;1431940;808444
88400;1433840;809584
88500;1435740;810784
88600;1437640;812020
88700;1439540;813192
88800;1441440;814416
88900;1443340;815660
89000;1445240;816948
89100;1447140;818292
89200;1449040;819440
89300;1450940;820656
89400;1452840;821908
89500;1454740;823192
89600;1456640;824576
89700;1458540;825792
89800;1460440;827108
89900;1462340;828456
90000;1464240;829840
90100;1466140;831292
90200;1468040;832284
90300;1469940;833296
90400;1471840;834352
90500;1473740;835428
90600;1475640;836556
90700;1477540;837620
90800;1479440;838720
90900;1481340;839880
91000;1483240;841044
91100;1485140;842264
91200;1487040;843392
91300;1488940;844472
91400;1490840;845644
91500;1492740;846780
91600;1494640;848000
91700;1496540;849196
91800;1498440;850380
91900;1500340;851652
92000;1502240;852880
92100;1504140;854192
92200;1506040;855420
92300;1507940;856500
92400;1509840;857648
92500;1511740;858780
92600;1513640;859988
92700;1515540;861216
92800;1517440;862400
92900;1519340;863616
93000;1521240;864860
93100;1523140;866152
93200;1525040;867488
93300;1526940;868640
93400;1528840;869860
93500;1530740;871112
93600;1532640;872400
93700;1534540;873768
93800;1536440;874996
93900;1538340;876312
94000;1540240;877664
94100;1542140;879044
94200;1544040;880508
94300;1545940;881568
94400;1547840;882688
94500;1549740;883832
94600;1551640;885012
94700;1553540;886248
94800;1555440;887408
94900;1557340;888608
95000;1559240;889868
95100;1561140;891140
95200;1563040;892464
95300;1564940;893672
95400;1566840;894860
95500;1568740;896128
95600;1570640;897376
95700;1572540;898692
95800;1574440;899988
95900;1576340;901272
96000;1578240;902656
96100;1580140;903972
96200;1582040;905388
96300;1583940;906704
96400;1585840;907888
96500;1587740;909140
96600;1589640;910372
96700;1591540;911684
96800;1593440;913008
96900;1595340;914284
97000;1597240;915612
97100;1599140;916952
97200;1601040;918352
97300;1602940;919772
97400;1604840;921036
97500;1606740;922356
97600;1608640;923712
97700;1610540;925092
97800;1612440;926556
97900;1614340;927892
98000;1616240;929312
98100;1618140;930760
98200;1620040;932244
98300;1621940;933816
98400;1623936;934768
98500;1625936;935780
98600;1627936;936828
98700;1629936;937908
98800;1631936;939056
98900;1633936;940104
99000;1635936;941212
99100;1637936;942368
99200;1639936;943552
99300;1641936;944768
99400;1643936;945868
99500;1645936;946960
99600;1647936;948128
99700;1649936;949280
99800;1651936;950500
99900;1653936;951692
100000;1655936;952880
