n;swaps;comparisons
74500;285848;1273948
74600;286331;1275822
74700;286850;1277833
74800;287340;1279754
74900;287853;1281720
75000;288354;1283670
75100;288856;1285603
75200;289375;1287586
75300;289865;1289515
75400;290357;1291457
75500;290852;1293356
75600;291364;1295332
75700;291868;1297294
75800;292353;1299201
75900;292882;1301213
76000;293371;1303108
76100;293865;1305048
76200;294375;1307039
76300;294869;1308957
76400;295375;1310874
76500;295870;1312846
76600;296367;1314777
76700;296878;1316705
76800;297378;1318675
76900;297879;1320610
77000;298383;1322579
77100;298883;1324538
77200;299366;1326401
77300;299879;1328388
77400;300373;1330314
77500;300885;1332270
77600;301383;1334195
77700;301871;1336144
77800;302369;1338084
77900;302863;1340009
78000;303370;1341923
78100;303870;1343881
78200;304373;1345821
78300;304870;1347771
78400;305349;1349642
78500;305862;1351634
78600;306350;1353540
78700;306844;1355478
78800;307339;1357415
78900;307845;1359372
79000;308329;1361255
79100;308832;1363226
79200;309315;1365110
79300;309834;1367116
79400;310323;1369038
79500;310816;1370935
79600;311290;1372828
79700;311805;1374807
79800;312302;1376742
79900;312796;1378664
80000;313285;1380576
80100;313763;1382492
80200;314261;1384423
80300;314764;1386368
80400;315261;1388299
80500;315743;1390185
80600;316245;1392123
80700;316731;1394053
80800;317220;1395973
80900;317696;1397843
81000;318207;1399828
81100;318687;1401714
81200;319174;1403633
81300;319669;1405567
81400;320146;1407460
81500;320636;1409370
81600;321136;1411304
81700;321615;1413213
81800;322105;1415135
81900;322598;1417045
82000;323069;1418938
82100;323566;1420861
82200;324055;1422795
82300;324545;1424710
82400;325031;1426609
82500;325493;1428481
82600;325970;1430362
82700;326468;1432304
82800;326950;1434188
82900;327448;1436144
83000;327930;1438029
83100;328413;1439959
83200;328895;1441852
83300;329364;1443724
83400;329858;1445669
83500;330327;1447520
83600;330810;1449425
83700;331312;1451386
83800;331775;1453247
83900;332262;1455153
84000;332739;1457057
84100;333209;1458912
84200;333697;1460842
84300;334172;1462744
84400;334652;1464633
84500;335111;1466490
84600;335610;1468415
84700;336088;1470321
84800;336565;1472211
84900;337037;1474074
85000;337515;1476000
85100;337994;1477895
85200;338477;1479785
85300;338947;1481672
85400;339419;1483574
85500;339899;1485459
85600;340362;1487308
85700;340850;1489246
85800;341324;1491119
85900;341786;1492970
86000;342266;1494893
86100;342732;1496753
86200;343216;1498664
86300;343684;1500535
86400;344154;1502416
86500;344627;1504276
86600;345105;1506197
86700;345575;1508087
86800;346051;1509960
86900;346520;1511834
87000;346974;1513684
87100;347463;1515613
87200;347907;1517423
87300;348397;1519342
87400;348866;1521244
87500;349328;1523098
87600;349801;1524992
87700;350249;1526817
87800;350732;1528707
87900;351204;1530620
88000;351676;1532491
88100;352139;1534349
88200;352600;1536225
88300;353064;1538088
88400;353534;1539970
88500;353997;1541845
88600;354463;1543700
88700;354937;1545590
88800;355409;1547494
88900;355867;1549340
89000;356315;1551159
89100;356796;1553088
89200;357251;1554902
89300;357710;1556781
89400;358179;1558669
89500;358643;1560526
89600;359108;1562407
89700;359571;1564261
89800;360036;1566138
89900;360499;1567989
90000;360957;1569883
90100;361424;1571738
90200;361902;1573639
90300;362347;1575485
90400;362806;1577323
90500;363253;1579170
90600;363720;1581021
90700;364180;1582886
90800;364648;1584790
90900;365106;1586636
91000;365563;1588486
91100;366029;1590337
91200;366470;1592187
91300;366935;1594029
91400;367404;1595916
91500;367856;1597774
91600;368313;1599627
91700;368772;1601480
91800;369233;1603367
91900;369687;1605190
92000;370146;1607073
92100;370612;1608949
92200;371065;1610773
92300;371504;1612612
92400;371971;1614474
92500;372418;1616305
92600;372878;1618186
92700;373345;1620025
92800;373803;1621887
92900;374246;1623722
93000;374716;1625603
93100;375156;1627414
93200;375599;1629238
93300;376083;1631204
93400;376532;1633015
93500;376970;1634832
93600;377429;1636660
93700;377884;1638539
93800;378328;1640378
93900;378791;1642247
94000;379236;1644066
94100;379690;1645910
94200;380148;1647775
94300;380607;1649639
94400;381060;1651490
94500;381505;1653300
94600;381954;1655174
94700;382403;1657011
94800;382849;1658849
94900;383321;1660716
95000;383771;1662543
95100;384204;1664367
95200;384653;1666222
95300;385114;1668076
95400;385574;1669927
95500;386025;1671779
95600;386468;1673599
95700;386909;1675419
95800;387360;1677274
95900;387815;1679149
96000;388251;1680920
96100;388712;1682802
96200;389160;1684638
96300;389606;1686471
96400;390052;1688309
96500;390496;1690137
96600;390945;1691989
96700;391410;1693860
96800;391841;1695672
96900;392291;1697508
97000;392741;1699327
97100;393177;1701138
97200;393630;1703018
97300;394079;1704837
97400;394511;1706649
97500;394972;1708494
97600;395413;1710331
97700;395850;1712144
97800;396295;1713970
97900;396760;1715848
98000;397177;1717624
98100;397646;1719521
98200;398083;1721322
98300;398528;1723154
98400;398973;1724980
98500;399430;1726877
98600;399867;1728643
98700;400313;1730508
98800;400747;1732278
98900;401182;1734125
99000;401622;1735930
99100;402066;1737750
99200;402513;1739604
99300;402968;1741476
99400;403400;1743261
99500;403837;1745057
99600;404275;1746910
99700;404722;1748724
99800;405154;1750532
99900;405601;1752368
100000;406068;1754249
