Choose one:
1.RadixSort
2.Randomized Select
3.Select
2
Type list size:
15
Choose:
1. Random-valued list
2. Descend-valued list
3. Injective-valued list
1
Type order statistic
1
969 946 22 879 561 287 873 345 157 475 107 772 821 816 994 

Partition with pivot = 157 : 22 107 157 879 561 287 873 345 994 475 946 772 821 816 969 

Element in left part
Partition with pivot = 107 : 22 107 157 879 561 287 873 345 994 475 946 772 821 816 969 

Element in left part
Element found!
22Sorted list: 22 107 157 287 345 475 561 772 816 821 873 879 946 969 994 

Number of comparisons: 15
n;swaps;comparisons
100;276
200;651
300;984
400;1319
500;1594
600;1940
700;2420
800;2573
900;3006
1000;3323
1100;3694
1200;3916
1300;4359
1400;4916
1500;5231
1600;5442
1700;5628
1800;6387
1900;6471
2000;6846
2100;7061
2200;7405
2300;8019
2400;8162
2500;8646
2600;8552
2700;8816
2800;9211
2900;9777
3000;9424
3100;10531
3200;11087
3300;11573
3400;11392
3500;11533
3600;11844
3700;12652
3800;13109
3900;12804
4000;13502
4100;13835
4200;14110
4300;14785
4400;14588
4500;15385
4600;16367
4700;15208
4800;15980
4900;16840
5000;17375
5100;17191
5200;17373
5300;17991
5400;18776
5500;18484
5600;19236
5700;18992
5800;19568
5900;19505
6000;20857
6100;20253
6200;20224
6300;21659
6400;22254
6500;21644
6600;22385
6700;23926
6800;23254
6900;22691
7000;22599
7100;23641
7200;23791
7300;25376
7400;26357
7500;24232
7600;24668
7700;26240
7800;27197
7900;26359
8000;26209
8100;27278
8200;26605
8300;28199
8400;29276
8500;28122
8600;28486
8700;28966
8800;29920
8900;28743
9000;31144
9100;31714
9200;32369
9300;32048
9400;31478
9500;31013
9600;31791
9700;33966
9800;33076
9900;33534
10000;32331
10100;34908
10200;36895
10300;33488
10400;36904
10500;35413
10600;34541
10700;35458
10800;37985
10900;36848
11000;35797
11100;35305
11200;37231
11300;36360
11400;39255
11500;38041
11600;38614
11700;39269
11800;40110
11900;42627
12000;40202
12100;41262
12200;43486
12300;40473
12400;42725
12500;43936
12600;42192
12700;44403
12800;44109
12900;46210
13000;42205
13100;42994
13200;45789
13300;45181
13400;44354
13500;45774
13600;46004
13700;45063
13800;45108
13900;47392
14000;47304
14100;45147
14200;49249
14300;49793
14400;46582
14500;51866
14600;49387
14700;48678
14800;49538
14900;50794
15000;50737
15100;54044
15200;50100
15300;49842
15400;51356
15500;56071
15600;54707
15700;53486
15800;55749
15900;56080
16000;52539
16100;56469
16200;54991
16300;54044
16400;57790
16500;53973
16600;57949
16700;54313
16800;53277
16900;54015
17000;55390
17100;56910
17200;54600
17300;59390
17400;61740
17500;56365
17600;61779
17700;61584
17800;61595
17900;59453
18000;60265
18100;59278
18200;60716
18300;59815
18400;62751
18500;63002
18600;59658
18700;61308
18800;63404
18900;62899
19000;62131
19100;64935
19200;63832
19300;65480
19400;68868
19500;67684
19600;67716
19700;65356
19800;66232
19900;70103
20000;64882
20100;67137
20200;69290
20300;66621
20400;70932
20500;71713
20600;71613
20700;67285
20800;72905
20900;70723
21000;77501
21100;70255
21200;70715
21300;74721
21400;72839
21500;73277
21600;71555
21700;73341
21800;74925
21900;73877
22000;73202
22100;75371
22200;72983
22300;73174
22400;77930
22500;75381
22600;75378
22700;78377
22800;75370
22900;75823
23000;76993
23100;82784
23200;75922
23300;76654
23400;81045
23500;83067
23600;80568
23700;80619
23800;79433
23900;82002
24000;77864
24100;78080
24200;80663
24300;81322
24400;82863
24500;84245
24600;84001
24700;84780
24800;85850
24900;81471
25000;82991
25100;82304
25200;91677
25300;84799
25400;80877
25500;87976
25600;88617
25700;86988
25800;90314
25900;91500
26000;89990
26100;89999
26200;91815
26300;91005
26400;87373
26500;89140
26600;91695
26700;92297
26800;91772
26900;91861
27000;91140
27100;89691
27200;89513
27300;89527
27400;95127
27500;94764
27600;88761
27700;88238
27800;93783
27900;93871
28000;95643
28100;94618
28200;92820
28300;95691
28400;98144
28500;93881
28600;98156
28700;98292
28800;95585
28900;100491
29000;98253
29100;97120
29200;94975
29300;93633
29400;103366
29500;102780
29600;101307
29700;101879
29800;100199
29900;99563
30000;103102
30100;104912
30200;107681
30300;104430
30400;101950
30500;104885
30600;102232
30700;104007
30800;104100
30900;97950
31000;107177
31100;102467
31200;113647
31300;104114
31400;102375
31500;103613
31600;103841
31700;114864
31800;112913
31900;109070
32000;109167
32100;110988
32200;111932
32300;111759
32400;109743
32500;107734
32600;109341
32700;114151
32800;111996
32900;115052
33000;116632
33100;105118
33200;116563
33300;112429
33400;113602
33500;119307
33600;112129
33700;111009
33800;119274
33900;112395
34000;116056
34100;115085
34200;118070
34300;116542
34400;119958
34500;118758
34600;118602
34700;120029
34800;116449
34900;113353
35000;117594
35100;116374
35200;115626
35300;117998
35400;120023
35500;112345
35600;118983
35700;121325
35800;118433
35900;122380
36000;121269
36100;125716
36200;125467
36300;120080
36400;124926
36500;127527
36600;130138
36700;126045
36800;128546
36900;122058
37000;124621
37100;129225
37200;127257
37300;128248
37400;128667
37500;124015
37600;126730
37700;132395
37800;126263
37900;132096
38000;130155
38100;130934
38200;127403
38300;129551
38400;129348
38500;130580
38600;133940
38700;124627
38800;128848
38900;141879
39000;140918
39100;131125
39200;130819
39300;137319
39400;132317
39500;126666
39600;130816
39700;140259
39800;134515
39900;132427
40000;133502
40100;135237
40200;146043
40300;141418
40400;133857
40500;134016
40600;135582
40700;136746
40800;141881
40900;136672
41000;134731
41100;142465
41200;139613
41300;139620
41400;137668
41500;145470
41600;138596
41700;152834
41800;138436
41900;146803
42000;138074
42100;146752
42200;142155
42300;143006
42400;148095
42500;137025
42600;146730
42700;144021
42800;141780
42900;145974
43000;153821
43100;149340
43200;141696
43300;147596
43400;149306
43500;144647
43600;152355
43700;145658
43800;143646
43900;143982
44000;140466
44100;153293
44200;145502
44300;156768
44400;147232
44500;154817
44600;163736
44700;148910
44800;152728
44900;149273
45000;152617
45100;151009
45200;158723
45300;154777
45400;159150
45500;155364
45600;158165
45700;157431
45800;152972
45900;160463
46000;157212
46100;152757
46200;159738
46300;148122
46400;158572
46500;149950
46600;161116
46700;162847
46800;158101
46900;159187
47000;167160
47100;158980
47200;157443
47300;163238
47400;165768
47500;167575
47600;167240
47700;167432
47800;156855
47900;174188
48000;162381
48100;170697
48200;154630
48300;161593
48400;162060
48500;172803
48600;160404
48700;164711
48800;160594
48900;173663
49000;172381
49100;163136
49200;159520
49300;163239
49400;170276
49500;162648
49600;167785
49700;170375
49800;165243
49900;171286
50000;163404
50100;170040
50200;170054
50300;161682
50400;176128
50500;171738
50600;172257
